ID,Items,Stackability,Survival Obtainable,Peaceful Obtainable,Hunger,Saturation,Effect When Eaten,Is Weapon,Attack Speed,Attack Damage,Damage Per Second,Breaking Speed,Cooldown (in seconds),Smeltable,Fuel Duration,Renewable
glass_bottle,Glass Bottle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
spider_eye,Spider Eye,64,1,1,2,3.2,Poison for 5 seconds,0,4,1,4,1,,No,,1
fermented_spider_eye,Fermented Spider Eye,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
blaze_powder,Blaze Powder,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
magma_cream,Magma Cream,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
brewing_stand,Brewing Stand,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
cauldron,Cauldron,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
ender_eye,Eye of Ender,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
glistering_melon_slice,Glistering Melon Slice,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
experience_bottle,Bottle o' Enchanting,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
fire_charge,Fire Charge,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
writable_book,Book and Quill,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
written_book,Written Book,16,1,1,,,Inedible,0,4,1,4,1,,No,,1
item_frame,Item Frame,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
glow_item_frame,Glow Item Frame,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
flower_pot,Flower Pot,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
carrot,Carrot,64,1,1,3,3.6,None,0,4,1,4,1,,No,,1
potato,Potato,64,1,1,1,0.6,None,0,4,1,4,1,,With Smoker,,1
baked_potato,Baked Potato,64,1,1,5,6,None,0,4,1,4,1,,No,,1
poisonous_potato,Poisonous Potato,64,1,1,2,1.2,Poison for 5 seconds (60% chance),0,4,1,4,1,,No,,1
map,Empty Map,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
golden_carrot,Golden Carrot,64,1,1,6,14.4,None,0,4,1,4,1,,No,,1
skeleton_skull,Skeleton Skull,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
wither_skeleton_skull,Wither Skeleton Skull,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
zombie_head,Zombie Head,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
creeper_head,Creeper Head,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
dragon_head,Dragon Head,64,1,1,,,Inedible,0,4,1,4,1,,No,,0
nether_star,Nether Star,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
pumpkin_pie,Pumpkin Pie,64,1,1,8,4.8,None,0,4,1,4,1,,No,,1
firework_rocket,Firework Rocket,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
firework_star,Firework Star,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
enchanted_book,Enchanted Book,1,1,1,,,Inedible,0,4,1,4,1,,No,,All except Swift Sneak
nether_brick,Nether Brick,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
prismarine_shard,Prismarine Shard,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
prismarine_crystals,Prismarine Crystals,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
rabbit,Raw Rabbit,64,1,1,3,1.8,None,0,4,1,4,1,,With Smoker,,1
cooked_rabbit,Cooked Rabbit,64,1,1,5,6,None,0,4,1,4,1,,No,,1
rabbit_stew,Rabbit Stew,1,1,1,10,12,None,0,4,1,4,1,,No,,1
rabbit_foot,Rabbit's Foot,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
rabbit_hide,Rabbit Hide,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
armor_stand,Armor Stand,16,1,1,,,Inedible,0,4,1,4,1,,No,,1
iron_horse_armor,Iron Horse Armor,1,1,1,,,Inedible,0,4,1,4,1,,With Blast Furnace,,0
golden_horse_armor,Golden Horse Armor,1,1,1,,,Inedible,0,4,1,4,1,,With Blast Furnace,,0
diamond_horse_armor,Diamond Horse Armor,1,1,1,,,Inedible,0,4,1,4,1,,No,,0
leather_horse_armor,Leather Horse Armor,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
lead,Lead,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
name_tag,Name Tag,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
mutton,Raw Mutton,64,1,1,2,1.2,None,0,4,1,4,1,,With Smoker,,1
cooked_mutton,Cooked Mutton,64,1,1,6,9.6,None,0,4,1,4,1,,No,,1
white_banner,White Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
orange_banner,Orange Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
magenta_banner,Magenta Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
light_blue_banner,Light Blue Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
yellow_banner,Yellow Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
lime_banner,Lime Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
pink_banner,Pink Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
gray_banner,Gray Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
light_gray_banner,Light Gray Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
cyan_banner,Cyan Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
purple_banner,Purple Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
blue_banner,Blue Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
brown_banner,Brown Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
green_banner,Green Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
red_banner,Red Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
black_banner,Black Banner,16,1,1,,,Inedible,0,4,1,4,1,,No,15,1
end_crystal,End Crystal,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
chorus_fruit,Chorus Fruit,64,1,1,4,2.4,The player may be teleported randomly.,0,4,1,4,1,1,With Furnace Only,,1
popped_chorus_fruit,Popped Chorus Fruit,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
beetroot,Beetroot,64,1,1,1,1.2,None,0,4,1,4,1,,No,,1
beetroot_seeds,Beetroot Seeds,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
beetroot_soup,Beetroot Soup,1,1,1,6,7.2,None,0,4,1,4,1,,No,,1
dragon_breath,Dragon's Breath,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
spectral_arrow,Spectral Arrow,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
shield,Shield,1,1,1,,,Inedible,0,4,1,4,1,5,No,,1
totem_of_undying,Totem of Undying,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
shulker_shell,Shulker Shell,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
iron_nugget,Iron Nugget,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_13,13 Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_cat,Cat Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_blocks,Blocks Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_chirp,Chirp Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_far,Far Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_mall,Mall Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_mellohi,Mellohi Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_stal,Stal Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_strad,Strad Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_ward,Ward Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_11,11 Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_wait,Wait Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
music_disc_otherside,Otherside Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,0
music_disc_pigstep,Pigstep Disc,1,1,1,,,Inedible,0,4,1,4,1,,No,,0
trident,Trident,1,1,1,,,Inedible,1,1.1,9,9.9,1,0.9,No,,1
phantom_membrane,Phantom Membrane,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
nautilus_shell,Nautilus Shell,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
heart_of_the_sea,Heart of the Sea,64,1,1,,,Inedible,0,4,1,4,1,,No,,0
crossbow,Crossbow,1,1,1,,,Inedible,0,4,1,4,1,,No,15,1
suspicious_stew,Suspicious Stew,1,1,1,6,7.2,Regeneration or Jump Boost or Poison or Wither or Weakness or Blindness or Fire Resistance or Saturation or Night Vision ( for 3-11 seconds),0,4,1,4,1,,No,,1
loom,Loom,64,1,1,,,Inedible,0,4,1,4,1,,No,15,1
flower_banner_pattern,Flower Charge Banner Pattern,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
creeper_banner_pattern,Creeper Charge Banner Pattern,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
skull_banner_pattern,Skull Charge Banner Pattern,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
mojang_banner_pattern,Thing Banner Pattern,1,1,1,,,Inedible,0,4,1,4,1,,No,,0
globe_banner_pattern,Globe Banner Pattern,1,1,1,,,Inedible,0,4,1,4,1,,No,,1
piglin_banner_pattern,Snout Banner Pattern,1,1,1,,,Inedible,0,4,1,4,1,,No,,0
composter,Composter,64,1,1,,,Inedible,0,4,1,4,1,,No,15,1
barrel,Barrel,64,1,1,,,Inedible,0,4,1,4,1,,No,15,1
smoker,Smoker,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
blast_furnace,Blast Furnace,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
cartography_table,Cartography Table,64,1,1,,,Inedible,0,4,1,4,1,,No,15,1
fletching_table,Fletching Table,64,1,1,,,Inedible,0,4,1,4,1,,No,15,1
grindstone,Grindstone,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
smithing_table,Smithing Table,64,1,1,,,Inedible,0,4,1,4,1,,No,15,1
stonecutter,Stonecutter,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
bell,Bell,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
lantern,Lantern,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
soul_lantern,Soul Lantern,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
sweet_berries,Sweet Berries,64,1,1,2,0.4,None,0,4,1,4,1,,No,,1
glow_berries,Glow Berries,64,1,1,2,0.4,None,0,4,1,4,1,,No,,1
campfire,Campfire,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
soul_campfire,Soul Campfire,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
shroomlight,Shroomlight,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
honeycomb,Honeycomb,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
bee_nest,Bee Nest,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
beehive,Beehive,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
honey_bottle,Honey Bottle,16,1,1,6,1.2,Clears Poison,0,4,1,4,1,,No,,1
honeycomb_block,Honeycomb Block,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
lodestone,Lodestone,64,1,1,,,Inedible,0,4,1,4,1,,No,,0
crying_obsidian,Crying Obsidian,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
blackstone,Blackstone,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
blackstone_slab,Blackstone Slab,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
blackstone_stairs,Blackstone Stairs,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
gilded_blackstone,Gilded Blackstone,64,1,1,,,Inedible,0,4,1,4,1,,No,,0
polished_blackstone,Polished Blackstone,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
polished_blackstone_slab,Polished Blackstone Slab,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
polished_blackstone_stairs,Polished Blackstone Stairs,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
chiseled_polished_blackstone,Chiseled Polished Blackstone,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
polished_blackstone_bricks,Polished Blackstone Bricks,64,1,1,,,Inedible,0,4,1,4,1,,With Furnace Only,,1
polished_blackstone_brick_slab,Polished Blackstone Brick Slab,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
polished_blackstone_brick_stairs,Polished Blackstone Brick Stairs,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
cracked_polished_blackstone_bricks,Cracked Polished Blackstone Bricks,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
respawn_anchor,Respawn Anchor,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
candle,Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
white_candle,White Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
orange_candle,Orange Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
magenta_candle,Magenta Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
light_blue_candle,Light Blue Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
yellow_candle,Yellow Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
lime_candle,Lime Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
pink_candle,Pink Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
gray_candle,Gray Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
light_gray_candle,Light Gray Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
cyan_candle,Cyan Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
purple_candle,Purple Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
blue_candle,Blue Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
brown_candle,Brown Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
green_candle,Green Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
red_candle,Red Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
black_candle,Black Candle,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
small_amethyst_bud,Small Amethyst Bud,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
medium_amethyst_bud,Medium Amethyst Bud,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
large_amethyst_bud,Large Amethyst Bud,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
amethyst_cluster,Amethyst Cluster,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
pointed_dripstone,Pointed Dripstone,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
ochre_froglight,Ochre Froglight,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
verdant_froglight,Verdant Froglight,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
pearlescent_froglight,Pearlescent Froglight,64,1,1,,,Inedible,0,4,1,4,1,,No,,1
echo_shard,Echo Shard,64,1,1,,,Inedible,0,4,1,4,1,,No,,0
bedrock,Bedrock,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
budding_amethyst,Budding Amethyst,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
petrified_oak_slab,Petrified Oak Slab,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
chorus_plant,Chorus Plant,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
spawner,Spawner,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
farmland,Farmland,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
infested_stone,Infested Stone,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
infested_cobblestone,Infested Cobblestone,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
infested_stone_bricks,Infested Stone Bricks,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
infested_mossy_stone_bricks,Infested Mossy Stone Bricks,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
infested_cracked_stone_bricks,Infested Cracked Stone Bricks,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
infested_chiseled_stone_bricks,Infested Chiseled Stone Bricks,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
infested_deepslate,Infested Deepslate,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
reinforced_deepslate,Reinforced Deepslate,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
end_portal_frame,End Portal Frame,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
command_block,Command Block,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
barrier,Barrier,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
light,Light,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
dirt_path,Dirt Path,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
repeating_command_block,Repeating Command Block,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
chain_command_block,Chain Command Block,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
structure_void,Structure Void,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
structure_block,Structure Block,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
jigsaw,Jigsaw Block,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
bundle,Bundle,1,0,0,,,Inedible,0,4,1,4,1,,No,,0
allay_spawn_egg,Allay Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
axolotl_spawn_egg,Axolotl Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
bat_spawn_egg,Bat Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
bee_spawn_egg,Bee Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
blaze_spawn_egg,Blaze Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
cat_spawn_egg,Cat Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
cave_spider_spawn_egg,Cave Spider Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
chicken_spawn_egg,Chicken Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
cod_spawn_egg,Cod Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
cow_spawn_egg,Cow Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
creeper_spawn_egg,Creeper Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
dolphin_spawn_egg,Dolphin Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
donkey_spawn_egg,Donkey Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
drowned_spawn_egg,Drowned Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
elder_guardian_spawn_egg,Elder Guardian Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
enderman_spawn_egg,Enderman Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
endermite_spawn_egg,Endermite Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
evoker_spawn_egg,Evoker Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
fox_spawn_egg,Fox Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
frog_spawn_egg,Frog Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
ghast_spawn_egg,Ghast Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
glow_squid_spawn_egg,Glow Squid Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
goat_spawn_egg,Goat Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
guardian_spawn_egg,Guardian Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
hoglin_spawn_egg,Hoglin Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
horse_spawn_egg,Horse Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
husk_spawn_egg,Husk Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
llama_spawn_egg,Llama Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
magma_cube_spawn_egg,Magma Cube Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
mooshroom_spawn_egg,Mooshroom Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
mule_spawn_egg,Mule Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
ocelot_spawn_egg,Ocelot Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
panda_spawn_egg,Panda Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
parrot_spawn_egg,Parrot Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
phantom_spawn_egg,Phantom Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
pig_spawn_egg,Pig Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
piglin_spawn_egg,Piglin Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
piglin_brute_spawn_egg,Piglin Brute Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
pillager_spawn_egg,Pillager Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
polar_bear_spawn_egg,Polar Bear Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
pufferfish_spawn_egg,Pufferfish Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
rabbit_spawn_egg,Rabbit Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
ravager_spawn_egg,Ravager Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
salmon_spawn_egg,Salmon Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
sheep_spawn_egg,Sheep Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
shulker_spawn_egg,Shulker Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
silverfish_spawn_egg,Silverfish Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
skeleton_spawn_egg,Skeleton Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
skeleton_horse_spawn_egg,Skeleton Horse Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
slime_spawn_egg,Slime Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
spider_spawn_egg,Spider Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
squid_spawn_egg,Squid Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
stray_spawn_egg,Stray Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
strider_spawn_egg,Strider Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
tadpole_spawn_egg,Tadpole Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
trader_llama_spawn_egg,Trader Llama Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
tropical_fish_spawn_egg,Tropical Fish Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
turtle_spawn_egg,Turtle Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
vex_spawn_egg,Vex Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
villager_spawn_egg,Villager Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
vindicator_spawn_egg,Vindicator Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
wandering_trader_spawn_egg,Wandering Trader Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
warden_spawn_egg,Warden Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
witch_spawn_egg,Witch Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
wither_skeleton_spawn_egg,Wither Skeleton Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
wolf_spawn_egg,Wolf Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
zoglin_spawn_egg,Zoglin Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
zombie_spawn_egg,Zombie Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
zombie_horse_spawn_egg,Zombie Horse Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
zombie_villager_spawn_egg,Zombie Villager Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
zombified_piglin_spawn_egg,Zombified Piglin Spawn Egg,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
player_head,Player Head,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
command_block_minecart,Minecart with Command Block,1,0,0,,,Inedible,0,4,1,4,1,,No,,0
knowledge_book,Knowledge Book,1,0,0,,,Inedible,0,4,1,4,1,,No,,0
debug_stick,Debug Stick,1,0,0,,,Inedible,0,4,1,4,1,,No,,0
frogspawn,Frogspawn,64,0,0,,,Inedible,0,4,1,4,1,,No,,0
