ID,Items,Stackability,Survival Obtainable,Peaceful Obtainable,Hunger,Saturation,Effect When Eaten,Is Weapon,Attack Speed,Attack Damage,Damage Per Second,Breaking Speed,Cooldown (in seconds),XP From Smelting,Obtainable By Smelting,Smeltable,Fuel Duration,Renewable
redstone_lamp,Redstone Lamp,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
note_block,Note Block,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
stone_button,Stone Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
polished_blackstone_button,Polished Blackstone Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
oak_button,Oak Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
spruce_button,Spruce Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
birch_button,Birch Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
jungle_button,Jungle Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
acacia_button,Acacia Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
dark_oak_button,Dark Oak Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
mangrove_button,Mangrove Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
crimson_button,Crimson Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
warped_button,Warped Button,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
stone_pressure_plate,Stone Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
polished_blackstone_pressure_plate,Polished Blackstone Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
light_weighted_pressure_plate,Light Weighted Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
heavy_weighted_pressure_plate,Heavy Weighted Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
oak_pressure_plate,Oak Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
spruce_pressure_plate,Spruce Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
birch_pressure_plate,Birch Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
jungle_pressure_plate,Jungle Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
acacia_pressure_plate,Acacia Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
dark_oak_pressure_plate,Dark Oak Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
mangrove_pressure_plate,Mangrove Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
crimson_pressure_plate,Crimson Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
warped_pressure_plate,Warped Pressure Plate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
iron_door,Iron Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
oak_door,Oak Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
spruce_door,Spruce Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
birch_door,Birch Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
jungle_door,Jungle Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
acacia_door,Acacia Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
dark_oak_door,Dark Oak Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
mangrove_door,Mangrove Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
crimson_door,Crimson Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
warped_door,Warped Door,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
iron_trapdoor,Iron Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
oak_trapdoor,Oak Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
spruce_trapdoor,Spruce Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
birch_trapdoor,Birch Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
jungle_trapdoor,Jungle Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
acacia_trapdoor,Acacia Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
dark_oak_trapdoor,Dark Oak Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
mangrove_trapdoor,Mangrove Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
crimson_trapdoor,Crimson Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
warped_trapdoor,Warped Trapdoor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
oak_fence_gate,Oak Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
spruce_fence_gate,Spruce Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
birch_fence_gate,Birch Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
jungle_fence_gate,Jungle Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
acacia_fence_gate,Acacia Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
dark_oak_fence_gate,Dark Oak Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
mangrove_fence_gate,Mangrove Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
crimson_fence_gate,Crimson Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
warped_fence_gate,Warped Fence Gate,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
powered_rail,Powered Rail,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
detector_rail,Detector Rail,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
rail,Rail,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
activator_rail,Activator Rail,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
saddle,Saddle,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
minecart,Minecart,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
chest_minecart,Minecart with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
furnace_minecart,Minecart with Furnace,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
tnt_minecart,Minecart with TNT,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
hopper_minecart,Minecart with Hopper,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
carrot_on_a_stick,Carrot on a Stick,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
warped_fungus_on_a_stick,Warped Fungus on a Stick,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
elytra,Elytra,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
oak_boat,Oak Boat,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
oak_chest_boat,Oak Boat with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
spruce_boat,Spruce Boat,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
spruce_chest_boat,Spruce Boat with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
birch_boat,Birch Boat,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
birch_chest_boat,Birch Boat with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
jungle_boat,Jungle Boat,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
jungle_chest_boat,Jungle Boat with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
acacia_boat,Acacia Boat,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
acacia_chest_boat,Acacia Boat with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
dark_oak_boat,Dark Oak Boat,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
dark_oak_chest_boat,Dark Oak Boat with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
mangrove_boat,Mangrove Boat,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
mangrove_chest_boat,Mangrove Boat with Chest,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,60,Yes
turtle_helmet,Turtle Shell,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
scute,Scute,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
flint_and_steel,Flint and Steel,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
apple,Apple,64,Yes,Yes,4,2.4,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
bow,Bow,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
arrow,Arrow,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
coal,Coal,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,80,Yes
charcoal,Charcoal,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Furnace Only,No,80,Yes
diamond,Diamond,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,No
emerald,Emerald,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
lapis_lazuli,Lapis Lazuli,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
quartz,Nether Quartz,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
amethyst_shard,Amethyst Shard,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
raw_iron,Raw Iron,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.7,No,With Blast Furnace,None,No
iron_ingot,Iron Ingot,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
raw_copper,Raw Copper,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.7,No,With Blast Furnace,None,No
copper_ingot,Copper Ingot,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
raw_gold,Raw Gold,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,1,No,With Blast Furnace,None,No
gold_ingot,Gold Ingot,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
netherite_ingot,Netherite Ingot,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
netherite_scrap,Netherite Scrap,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,No
wooden_sword,Wooden Sword,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.6,4,6.4,1.5,0.625,Non-Smeltable,No,No,10,Yes
wooden_shovel,Wooden Shovel,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,2.5,2.5,2,1,Non-Smeltable,No,No,10,Yes
wooden_pickaxe,Wooden Pickaxe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.2,2,2.4,2,0.833,Non-Smeltable,No,No,10,Yes
wooden_axe,Wooden Axe,Unstackable,Yes,Yes,None,None,Inedible,Yes,0.8,7,5.6,2,1.25,Non-Smeltable,No,No,10,Yes
wooden_hoe,Wooden Hoe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,1,1,2,1,Non-Smeltable,No,No,10,Yes
stone_sword,Stone Sword,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.6,5,8,1.5,0.625,Non-Smeltable,No,No,None,Yes
stone_shovel,Stone Shovel,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,3.5,3.5,4,1,Non-Smeltable,No,No,None,Yes
stone_pickaxe,Stone Pickaxe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.2,3,3.6,4,0.833,Non-Smeltable,No,No,None,Yes
stone_axe,Stone Axe,Unstackable,Yes,Yes,None,None,Inedible,Yes,0.8,9,7.2,4,1.25,Non-Smeltable,No,No,None,Yes
stone_hoe,Stone Hoe,Unstackable,Yes,Yes,None,None,Inedible,Yes,2,1,2,4,0.5,Non-Smeltable,No,No,None,Yes
golden_sword,Golden Sword,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.6,4,6.4,1.5,0.625,0.1,No,With Blast Furnace,None,Yes
golden_shovel,Golden Shovel,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,2.5,2.5,12,1,0.1,No,With Blast Furnace,None,Yes
golden_pickaxe,Golden Pickaxe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.2,2,2.4,12,0.833,0.1,No,With Blast Furnace,None,Yes
golden_axe,Golden Axe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,7,7,12,1,0.1,No,With Blast Furnace,None,Yes
golden_hoe,Golden Hoe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,1,1,12,1,0.1,No,With Blast Furnace,None,Yes
iron_sword,Iron Sword,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.6,6,9.6,1.5,0.625,0.1,No,With Blast Furnace,None,Yes
iron_shovel,Iron Shovel,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,4.5,4.5,6,1,0.1,No,With Blast Furnace,None,Yes
iron_pickaxe,Iron Pickaxe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.2,4,4.8,6,0.833,0.1,No,With Blast Furnace,None,Yes
iron_axe,Iron Axe,Unstackable,Yes,Yes,None,None,Inedible,Yes,0.9,9,8.1,6,1.111,0.1,No,With Blast Furnace,None,Yes
iron_hoe,Iron Hoe,Unstackable,Yes,Yes,None,None,Inedible,Yes,3,1,3,6,0.333,0.1,No,With Blast Furnace,None,Yes
diamond_sword,Diamond Sword,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.6,7,11.2,1.5,0.625,Non-Smeltable,No,No,None,Yes
diamond_shovel,Diamond Shovel,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,5.5,5.5,8,1,Non-Smeltable,No,No,None,Yes
diamond_pickaxe,Diamond Pickaxe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.2,5,6,8,0.833,Non-Smeltable,No,No,None,Yes
diamond_axe,Diamond Axe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,9,9,8,1,Non-Smeltable,No,No,None,Yes
diamond_hoe,Diamond Hoe,Unstackable,Yes,Yes,None,None,Inedible,Yes,4,1,4,8,0.25,Non-Smeltable,No,No,None,Yes
netherite_sword,Netherite Sword,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.6,8,12.8,1.5,0.625,Non-Smeltable,No,No,None,No
netherite_shovel,Netherite Shovel,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,6.5,6.5,9,1,Non-Smeltable,No,No,None,No
netherite_pickaxe,Netherite Pickaxe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.2,6,7.2,9,0.833,Non-Smeltable,No,No,None,No
netherite_axe,Netherite Axe,Unstackable,Yes,Yes,None,None,Inedible,Yes,1,10,10,9,1,Non-Smeltable,No,No,None,No
netherite_hoe,Netherite Hoe,Unstackable,Yes,Yes,None,None,Inedible,Yes,4,1,4,9,0.25,Non-Smeltable,No,No,None,No
stick,Stick,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
bowl,Bowl,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,5,Yes
mushroom_stew,Mushroom Stew,Unstackable,Yes,Yes,6,7.2,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
string,String,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
feather,Feather,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
gunpowder,Gunpowder,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
wheat_seeds,Wheat Seeds,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
wheat,Wheat,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
bread,Bread,64,Yes,Yes,5,6,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
leather_helmet,Leather Cap,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
leather_chestplate,Leather Tunic,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
leather_leggings,Leather Pants,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
leather_boots,Leather Boots,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
chainmail_helmet,Chainmail Helmet,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
chainmail_chestplate,Chainmail Chestplate,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
chainmail_leggings,Chainmail Leggings,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
chainmail_boots,Chainmail Boots,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
iron_helmet,Iron Helmet,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
iron_chestplate,Iron Chestplate,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
iron_leggings,Iron Leggings,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
iron_boots,Iron Boots,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
diamond_helmet,Diamond Helmet,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
diamond_chestplate,Diamond Chestplate,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
diamond_leggings,Diamond Leggings,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
diamond_boots,Diamond Boots,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
golden_helmet,Golden Helmet,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
golden_chestplate,Golden Chestplate,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
golden_leggings,Golden Leggings,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
golden_boots,Golden Boots,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,Yes
netherite_helmet,Netherite Helmet,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
netherite_chestplate,Netherite Chestplate,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
netherite_leggings,Netherite Leggings,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
netherite_boots,Netherite Boots,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
flint,Flint,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
porkchop,Raw Porkchop,64,Yes,Yes,3,1.8,None,No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
cooked_porkchop,Cooked Porkchop,64,Yes,Yes,8,12.8,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
painting,Painting,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
golden_apple,Golden Apple,64,Yes,Yes,4,9.6,Regeneration II for 5 seconds or Absorption for 2 minutes,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
enchanted_golden_apple,Enchanted Golden Apple,64,Yes,Yes,4,9.6,Regeneration II for 20 seconds and Absorption IV for 2 minutes and Resistance for 5 minutes and Fire Resistance for 5 minutes,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
oak_sign,Oak Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
spruce_sign,Spruce Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
birch_sign,Birch Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
jungle_sign,Jungle Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
acacia_sign,Acacia Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
dark_oak_sign,Dark Oak Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
mangrove_sign,Mangrove Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,10,Yes
crimson_sign,Crimson Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
warped_sign,Warped Sign,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
bucket,Bucket,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
water_bucket,Water Bucket,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
lava_bucket,Lava Bucket,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,1000,Yes
powder_snow_bucket,Powder Snow Bucket,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
snowball,Snowball,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
leather,Leather,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
milk_bucket,Milk Bucket,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
pufferfish_bucket,Bucket of Pufferfish,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
salmon_bucket,Bucket of Salmon,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cod_bucket,Bucket of Cod,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
tropical_fish_bucket,Bucket of Tropical Fish,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
axolotl_bucket,Bucket of Axolotl,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
tadpole_bucket,Bucket of Tadpole,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
brick,Brick,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Furnace Only,No,None,Yes
clay_ball,Clay Ball,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.3,No,With Furnace Only,None,Yes
dried_kelp_block,Dried Kelp Block,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,200,Yes
paper,Paper,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
book,Book,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
